DISTRICTCODE,CHILDREN,FEMALE,ELDERLY,FHEAD,FAMILYSIZE,NOELECTRIC,LOWEDU,GROWTH,POVERTY,ILLITERATE,NOTRAINING,DPRONE,RENTED,NOSEWER,TAPWATER,POPULATION
5307,12.14057508,51.47621611,4.812578082,18.25727111,4.734662864,17.60029926,37.35738588,0.728749013,21.67,7.174933258,98.02674647,35.97680726,1.435518564,15.35584027,7.33657533,202890
5308,11.32174713,52.89545391,6.969252011,24.01555664,4.159182061,19.88028683,41.15813577,2.213604956,26.48,5.145441514,97.05274672,88.76093826,3.099173554,9.027102577,17.22775887,137714
5309,10.37127953,52.18475909,7.011552424,24.49424214,4.594258618,2.363559803,38.96583161,0.84254046,10.75,8.436445444,95.99238388,79.87770272,0.173925779,10.97380129,11.1184343,251611
5310,10.18218425,52.60874093,5.731561458,20.48000944,4.671497228,24.8791131,44.96598613,0.624863492,14.2,12.7338271,95.34880292,57.49941031,6.734284703,15.14034674,27.26736643,317292
5311,10.08474795,52.58126125,5.410547311,28.59458697,4.788324641,5.235057795,38.90261452,0.459219145,23.95,6.468801925,99.79912602,96.31202425,5.423597406,15.03911756,28.72497886,272084
5312,11.36672374,51.18563964,5.768659687,17.8289414,4.788339939,14.10159441,39.83191767,1.636592913,12.77,4.106815703,99.70350649,94.85069434,3.857441079,6.177956615,29.63119838,159081
5313,11.94067631,51.10400859,3.381255032,14.88827732,4.675612086,15.78376991,40.57115734,1.576146929,21.91,8.503409606,99.44815982,89.43803562,4.036846383,19.10764448,34.93134081,329198
5314,12.37455021,49.14216694,5.583977841,15.3610634,3.936250716,10.07641949,35.47013668,3.904963462,28.81,10.46166726,98.15796679,98.56122271,3.728872626,31.27473676,15.17934931,159614
5315,11.85615248,50.45472776,3.457917152,10.98076517,4.61151624,23.05537941,43.1186629,2.266795647,18.86,8.531189738,99.60015501,96.60924399,3.679630804,25.67638977,13.5894455,263207
5316,14.29789048,48.37133319,4.757440159,13.86146077,5.306022462,37.45383282,38.96802845,1.619748702,36.01,18.46842367,99.46483757,92.92982588,1.032637371,33.88859576,0,70719
5317,13.11352827,48.7117155,3.157515523,15.14140479,5.770136426,51.16075952,34.25442929,1.956485962,30.13,23.07617262,98.79993711,94.10274774,0.015721348,39.20205426,0,331894
5318,10.017629,51.45913372,6.386475534,12.60616575,5.145794933,13.30731143,39.49133594,1.0696726,13.48,7.341784008,97.80620911,91.56456684,1.601069789,18.21171708,12.60255159,142804
5319,11.99104745,50.61450313,3.570993733,12.83455088,4.604970235,46.69612968,49.24427364,1.337630624,26.8,7.853030334,99.7526426,85.42900018,0.588710608,10.64956053,2.254250425,280118
5320,12.26986434,48.84161381,5.652087738,20.58823529,4.096715987,36.99476723,39.62272259,3.094234266,31.07,12.24003113,99.68422952,99.06171057,0.676651029,14.48484302,0.460122699,91512
5321,11.1367148,52.55534942,5.419725298,18.07114045,4.572521697,23.82349346,39.72118375,0.102598435,16.52,16.2055003,96.3403007,88.7984354,0.67473414,29.3704926,0.914313654,186312
5371,8.36448131,48.8263735,1.617744228,19.00629811,4.100159952,0.627811657,16.93903691,3.248253827,9.81,2.896499243,97.12386284,97.08687394,30.75377387,3.173048086,43.71588523,412708
6101,11.12567004,50.79837772,5.529179311,18.94341788,4.101059994,0.656777525,42.46740072,0.591980892,8.59,9.224687954,99.87205633,97.25890372,1.352325861,7.799136186,2.106805828,529684
6102,10.04577347,48.11458816,3.303739116,7.774071828,4.14382454,8.690452126,45.38152202,1.757006918,7.51,11.48127728,100,91.82332727,0.886058891,21.74718685,6.116501583,247084
6103,9.609691546,48.06455574,3.053710045,7.012914705,4.43608613,27.95845992,37.21042503,1.346415917,12.23,10.71433962,100,92.11924618,0.165821421,43.12809402,2.706399254,367790
6104,9.955376735,49.38036188,4.546213625,15.56101689,4.190765275,0.735653136,37.20848944,1.373073652,5.94,11.45241638,99.18459686,93.87715244,0.958627649,15.54799648,5.462061782,258216
6105,9.78310685,48.33136344,3.686591482,9.479107908,3.839388097,12.54620002,42.83766846,1.501630641,4.52,9.897986714,100,92.6930298,1.23929717,27.60046137,10.68978001,457701
6106,10.13961949,48.22019153,3.402476485,7.57381677,4.018642865,6.644529115,41.59769426,2.001568315,11.02,8.377578455,98.9899402,89.97201531,3.758760515,23.62055039,4.519976829,495087
6107,9.760381815,48.5760677,3.063127337,7.613774346,3.948516198,25.01044247,41.63713426,1.416224567,10.2,12.25716046,99.25494196,96.65258148,0.585749672,26.14988586,5.863325076,407901
6108,9.146206853,49.1067064,3.940977971,11.69371686,4.076297606,5.018479833,41.08339753,1.666461421,9.45,9.749768947,99.00369597,94.41105576,3.154427125,30.31978146,21.30805078,254712
6109,9.544071407,48.48564763,3.775737904,9.149358105,4.116063041,14.59764116,44.1041421,1.160538084,6.46,8.457005736,99.05437846,89.87997078,2.298298716,26.36259263,10.29746373,197683
6110,7.818276555,49.00776617,3.123340694,7.329980483,3.781620628,20.23344843,41.44898874,1.642456713,12.54,11.54608096,99.30753641,86.25581744,4.796577091,29.60704098,9.876520042,202306
6111,8.339622642,49.21122872,3.224114128,9.010896899,4.139678427,3.463384897,42.56922496,1.70878748,9.89,12.71425559,100,99.3103711,2.30511316,21.65663339,0.529604511,109101
6112,9.924677987,49.32620226,3.888042073,10.45505947,4.374536947,0.747124196,35.72220203,1.636087653,5.26,9.566654462,99.70676545,99.79567167,1.707155391,14.39500877,8.108403198,562917
6171,9.104021721,50.19098451,4.093119755,16.81342781,4.163914756,0,20.43704038,1.610492285,5.31,5.456252235,99.33607524,95.24520554,14.83831832,1.159868548,58.83133245,627021
6172,10.25429265,48.93756999,5.271556551,16.51754179,4.205321403,0.739737854,34.71254381,1.848474774,5.42,9.49449681,99.55654972,86.55913978,5.372419747,6.639981163,21.41707872,215296
6201,9.638550107,47.03556503,2.35565032,7.709913105,3.686133223,1.09027804,34.28252216,3.201771166,4.52,5.998746564,99.21404409,99.52591139,12.05719244,6.374416821,15.59965292,295349
6202,9.793989888,47.13323821,2.391241133,8.126807545,3.784596091,2.836619262,39.55017536,2.428361465,6.24,3.78463207,98.9574891,98.07280514,8.187378964,12.62615491,29.87280002,446094
6203,7.522073774,48.9468587,3.303278642,11.5468572,3.760224889,7.292920043,41.45356749,0.91611795,5.32,4.877346733,99.63583316,93.45032104,1.907084216,11.60648685,23.31093672,353844
6204,9.54115999,48.99186338,3.380573438,12.39203488,3.727275252,3.45766101,31.44316273,0.781816299,4.44,3.765145837,99.29458161,78.97075569,4.910156358,4.368594995,33.36017997,134543
6205,9.441258524,48.0633912,3.054866708,9.529154605,3.811661842,4.566668636,33.91035002,0.569139614,5.21,3.315162977,99.22018078,96.09499616,7.833638566,21.6665682,40.19022863,129287
6206,10.00270343,46.87077589,2.688226548,8.186510055,3.510945008,3.179687963,37.1878998,4.204570979,3.36,5.452087714,98.27371418,93.21943406,8.09752625,14.81876965,4.864448004,59775
6207,8.861068938,46.74738169,3.17413345,7.496713955,3.522730363,4.931333001,37.67938345,2.706755051,3.52,3.870967742,99.80510357,95.11852423,4.786293795,9.187327199,10.72383629,78341
6208,9.050868915,46.26980792,1.88677238,8.311007348,3.597539039,2.085884874,41.78215877,4.371058825,7.46,4.707038332,95.87607165,93.99877526,5.884491733,11.28865585,8.488977342,189975
6209,7.992055924,47.64198213,3.345257545,10.50237847,3.820652048,3.10244808,33.85449597,1.489088355,5.78,4.291975814,99.48253858,99.02540898,5.248868778,18.44529528,10.49309665,165306
6210,8.224211545,47.96041458,4.333126994,10.51233621,3.718746311,0.782080038,37.7394442,0.552829681,5.19,4.148975727,98.76637941,97.57702751,2.49675363,15.18120647,9.364301735,126181
6211,10.8612595,46.98152633,3.326659614,6.92550987,4.158177918,18.83157015,28.8384391,2.181399186,5.83,3.648632744,100,93.33624168,5.485876322,4.558839568,13.39295452,115054
6212,9.614450973,48.56946746,3.654596287,13.35619641,3.724583009,1.247077163,29.04760523,2.715267569,7.17,3.399703649,99.45128605,89.16913484,1.434138737,7.19563523,12.82307093,120254
6213,10.04086957,47.97304348,2.555652174,10.09562793,4.058011927,13.8854582,41.47981835,2.184535786,5.88,5.98532667,99.90472494,87.20138325,5.840008469,35.97868662,25.17731748,115604
6271,8.37974332,48.99615565,1.995629422,14.77494584,3.659276296,0,21.52456968,3.071124276,3.62,2.543106371,99.20970287,93.02104785,29.01232917,1.761118986,9.45548394,275667
6301,10.45036497,48.72853493,3.937653322,11.7983368,3.532616997,0.151682295,39.8511531,1.551266689,4.6,6.05692788,99.39963511,95.47498833,5.274937418,6.548856549,3.986168272,334328
6302,11.0168053,48.26308897,2.978514441,8.503881035,3.782386865,3.526754492,40.74754835,1.714645856,4.38,5.914454679,98.91078779,100,8.3857875,14.77201069,31.16293468,331326
6303,9.571951637,49.18806908,3.502708778,16.02869739,3.65420033,0.979253432,40.84753232,1.652992278,2.96,4.694934147,99.67401,80.15567948,7.527288828,10.2141395,28.83150552,571573
6304,9.718645778,49.8139157,4.037832773,11.6851098,3.500235078,1.386388395,43.90108513,1.300992775,5.13,6.451648021,99.65139614,99.01496474,2.695946333,15.46585632,26.95258299,306195
6305,8.71850546,49.54854244,3.958315418,19.2359534,3.43551395,1.279565723,42.5254785,1.025563125,3.77,4.321663664,99.83197622,92.32999132,4.030724349,12.12171569,32.7572518,186672
6306,8.919622912,50.01725015,5.032732165,18.7375826,3.412588853,1.586483981,44.5778103,1.153211536,5.8,3.97397715,99.57320932,100,4.637301506,26.7067948,31.72526454,232587
6307,8.665035755,49.85698156,5.369589763,20.11727502,3.401743762,0.133150678,40.27604972,1.165015519,6.09,4.365885519,100,90.42083296,2.129130552,17.73080518,23.90694816,266501
6308,9.395118316,50.78112138,4.38606372,19.19027163,3.727625077,0.384354511,42.73280421,1.455850289,6.65,5.824439599,98.89376958,90.02939182,6.185200736,6.056005943,44.23629728,231594
6309,10.06425983,49.20426666,3.395372642,15.37606738,3.599660779,0,30.44542872,1.561000576,6.09,5.042658224,99.93420283,92.81348696,6.395484852,5.746286115,33.46005381,247106
6310,11.41862423,48.06375259,2.980850171,8.509099004,3.794791029,0,36.55267198,2.831979749,4.99,6.553050872,100,98.60537593,14.8110635,6.490066225,29.02665702,343193
6311,9.453457237,49.65112616,3.287919357,16.3316446,3.458626137,2.228032903,43.20939512,1.513488548,5.68,7.16236432,100,97.81282345,4.077463638,8.882170289,51.05681756,127503
6371,8.94946254,49.93368623,2.917516101,17.55838391,3.53170143,0.342096247,24.41456945,1.346560133,4.19,3.979670698,98.92922341,100,20.64236369,4.416569935,99.51779258,692793
6372,8.413935124,48.68294107,2.974226344,12.10630823,3.76792424,0,18.90527213,3.00227199,4.68,3.570132342,98.48632962,99.16908508,18.05101573,2.300290209,25.91721399,248423
6401,9.882315837,46.91670426,2.929818578,7.725908114,3.879729095,1.49822859,33.95301564,2.133034691,9.28,5.592678202,99.07659036,97.48018724,9.871519429,3.30663176,33.47751234,274206
6402,9.298777373,47.18114634,3.607260838,9.433460627,3.548484556,6.530671436,32.21344032,0.373499656,8.72,5.780134121,98.4966404,94.64156233,7.205007976,13.09276357,22.42712815,146998
6403,9.975590999,47.50152138,3.113919818,9.958872697,3.977989178,0.4064846,28.98301622,2.146856261,7.57,4.323641712,98.65019446,97.39190117,9.528977989,4.54475321,57.30315558,752091
6404,9.840436358,45.82570114,1.770377219,6.594682716,3.840436817,1.850218297,27.18326888,4.417985916,9.29,4.710522327,97.78353451,99.10671416,17.25158279,6.301014996,46.31910403,347468
6405,10.70662737,46.18536194,2.728782473,7.399720765,4.135353383,2.150862232,25.29997613,2.635662912,5.41,4.638888179,98.94720954,96.58314781,24.42360666,6.109203426,48.31515792,220601
6409,9.898609539,47.81253578,3.560751587,10.18534304,3.828977812,0.343408266,30.64460323,1.027585881,7.63,5.871431395,99.13782606,98.03210015,8.451253075,4.612874157,14.6983609,157711
6411,8.584481615,48.02888512,4.774887628,12.61230717,4.601118834,6.136633328,33.62797348,0.554509891,11.29,7.468160567,99.30496694,77.55551788,4.221054416,17.95219529,0,26305
6471,8.854813634,48.35336548,2.763094552,13.83190177,3.781732554,0,21.01979256,1.405508072,2.82,3.223058061,94.76401664,93.93671695,22.92324497,0.790888959,80.42534904,636012
6472,9.878095883,48.26084572,2.14673317,11.17098514,3.954778608,0,21.01315247,1.64469311,4.77,3.122251132,97.63143999,94.01778306,27.57175454,2.036188429,81.75067889,907249
6474,9.166460374,47.66535818,1.010833304,8.059824557,3.885893589,0.093905316,14.01043702,2.138543357,5.16,4.377392771,93.64879412,97.16680791,26.37823229,0.925310918,90.64840475,170611
6501,10.74915034,46.27955745,3.196181937,8.95994196,4.299839353,5.337617246,26.75965255,3.934805943,8.06,8.609817028,98.56454371,91.37171581,8.851116754,7.436389076,58.44949992,83788
6502,10.34896733,46.72115962,3.503753492,10.38796916,4.263269304,1.146846961,25.9024733,2.375701641,9.93,7.277476524,96.06343991,80.86376848,8.072159737,7.342348035,39.79211424,135770
6503,9.73759987,45.33398224,2.660502089,8.043780403,4.283703961,0.886031967,32.99444555,7.189542484,6.63,8.042774982,99.65253648,97.82835302,9.972202919,12.16122307,16.40027797,25084
6504,10.00475521,46.78866483,2.608050416,10.24398876,4.233171854,5.014710111,31.91422487,4.38891727,6.22,10.59962955,96.82350079,94.56278895,15.28524344,13.66381313,28.9932975,193390
6571,11.03261303,47.66406188,2.495016346,11.83404369,4.175879062,0.253063399,20.06253084,3.496178267,6.32,4.868069622,97.59922749,87.35182472,25.7941529,2.434070325,43.68173948,189223
7101,10.43995824,47.59605671,5.31721444,9.00914481,3.978963588,0,44.01515225,1.330433507,8.02,2.290309542,99.28817874,93.4026731,0.44384149,30.26831474,5.394767695,240505
7102,7.331984109,48.65422382,8.147215351,15.13023151,3.576407133,0.573683477,29.21023081,0.845591603,7.9,1.596396944,97.00612286,93.48467139,5.021606957,6.759814277,20.30410586,335321
7103,7.153646213,49.43913267,7.191983009,14.02140185,3.782240524,6.48435461,37.88340354,0.348759365,11.8,3.75909425,95.98062814,75.66917032,0.959893281,21.96734623,28.89249775,130493
7104,8.794403059,48.94560004,7.123278587,10.67188462,3.978453962,2.453610061,30.94802526,0.981578474,9.77,3.160407654,98.97986105,96.49547093,2.057866503,10.48280714,21.58561252,90678
7105,8.050166304,48.29858412,7.245922057,13.37072522,3.531504654,0,33.45073632,0.636730901,9.78,2.28481428,98.65491493,94.81571141,1.082546285,8.709809404,7.238569334,208013
7106,8.666583385,49.07832605,5.742410993,12.75955109,3.912818207,0.445782661,24.53640555,0.640291613,7.46,2.140813323,98.36350839,94.98885543,4.547765221,10.679232,19.24881711,200985
7107,10.29229293,48.86344739,4.373520947,11.11343768,4.092289169,1.429094907,36.34130195,1.566078478,8.89,3.684638309,96.07391509,77.12924672,1.141182013,40.98832644,1.371512328,78437
7108,7.137008734,50.65047307,8.527413877,15.54472985,3.651018601,3.061337467,31.68195616,0.212805021,10.33,2.503061474,96.00863596,89.42648361,0.813773251,9.52170062,6.039636847,65976
7109,10.08987667,50.02893414,5.93782777,11.72181521,3.840005555,0,35.01903488,0.409027739,14.08,2.607681245,98.18061873,77.61536058,2.746432416,11.37807715,8.013610639,105714
7110,10.0791565,47.6565922,2.836180464,6.263646288,4.361626638,0.293395197,42.40619634,1.507976072,14.16,3.900419269,94.20032751,79.10753275,0.846069869,61.15584061,12.89574236,64171
7111,8.616747845,47.94876528,4.772724045,8.060093682,4.022677939,0.217068434,44.09220509,1.743242314,6.2,3.285006138,99.8114932,86.1190449,2.222095282,33.18862104,18.84496744,70610
7171,7.95019984,49.72643044,4.172723306,18.11852444,3.725340727,0,17.72115489,0.167540328,5.46,2.221692745,93.58615534,77.47027328,21.59707253,2.626729713,27.85967596,430133
7172,9.195016589,49.1223261,3.757881105,15.83037608,4.194643247,0,22.81324449,1.864074917,6.62,2.428601914,96.46319462,91.60008723,10.65799647,4.882932535,42.64586348,212409
7173,7.250067785,49.61653174,7.10771972,15.74641349,3.929677689,0,22.74608177,2.155673826,6.47,2.551654295,95.03786293,76.44507021,8.059667415,1.990182275,19.1445641,103711
7174,8.651257097,49.28548256,3.99594485,14.7436979,4.160901697,0,30.71773656,2.427193557,5.9,2.095300667,98.60290892,98.99098977,7.336415483,19.96085445,37.66071609,123872
7201,8.792207569,49.54469844,4.970589748,13.05246423,3.708298887,12.6963434,38.95440766,0.764506292,15.92,7.344037905,99.51351351,95.3481717,2.705882353,32.55007949,27.54848967,116811
7202,8.335072725,49.1027486,4.648844312,14.94834006,3.819289873,2.176535375,38.50125518,1.510603986,9.2,6.465066529,99.70944564,98.28919075,6.906172969,22.73561651,25.22892956,365616
7203,9.616076476,48.90699149,4.191293622,11.30503091,3.98722634,2.691348748,30.68374365,1.769957401,14.55,5.653171083,98.70555688,98.26155265,3.968714779,11.45872468,5.047986612,117330
7204,8.150657714,48.20997694,5.044182169,11.25093824,3.898350288,1.25045914,33.02183883,2.349769577,17.16,3.796491635,100,97.32341058,4.2704058,15.52294105,27.37435521,245993
7205,10.4888174,49.15871882,3.789602953,10.66459525,4.119858117,8.424989001,42.20393791,0.015051083,18.17,6.382185504,99.32220634,95.58815442,0.452320722,42.95809503,10.65772107,299174
7206,10.07709538,48.98899134,4.285391815,12.84240361,3.981196965,6.593159705,38.26495087,1.146150905,13.3,7.214578808,99.32599416,89.88645594,4.370668648,37.65273145,40.63218291,230996
7207,11.31008543,48.94402151,3.407695589,7.454006276,4.455071546,6.342671235,34.56644747,2.12273215,16.65,6.813760138,98.14873463,80.09673797,3.201566234,26.1739556,9.296634325,155593
7208,10.56519069,48.71291532,4.243059526,9.065711671,4.155198508,8.04853583,45.86266261,2.040090775,17.55,8.03598066,100,88.69579755,1.157961425,45.17105448,5.947310995,474339
7209,10.63996702,48.96419216,4.365949978,12.14027536,4.150153133,9.372844411,41.73521771,1.074200633,18.15,5.581429953,100,94.43478741,2.309411473,42.02742599,26.39682146,150820
7210,8.229082291,48.51219941,4.303328748,11.47757479,3.950544334,5.622809542,35.36458708,0.789889415,12.66,9.005277168,99.39386757,77.82706601,1.842100808,38.2557608,4.402079136,234588
7211,10.53933834,49.58993606,4.22852377,14.35908644,3.930717954,1.518959677,38.08378665,3.013548348,16.17,7.170825694,100,94.66724948,3.518741121,33.07835209,40.00109278,72298
7212,9.429921363,47.5861167,4.970817598,9.15547025,3.913435701,6.07165707,34.73799752,2.320936088,15.73,5.190526905,99.22264875,81.99296225,0.60140755,20.47984645,7.197696737,122985
7271,7.830030844,49.71389001,2.777843854,19.12167377,3.99994714,0.163866834,18.29937292,1.753840378,6.74,3.551498885,97.04828257,91.38589054,26.14786074,4.292253856,16.31267906,379782
7301,9.203522475,51.8373871,7.516926278,19.47278681,3.589650599,2.021705594,42.06701655,1.014356671,13.28,14.54906292,99.77265961,98.92013316,2.446615605,38.2013045,16.17905762,133003
7302,8.961847104,52.75131115,6.620203183,21.04830191,3.880352986,0.509474353,39.8836016,0.673012519,7.97,10.88165168,99.79060137,98.69873706,1.003056846,10.56995691,12.85184112,415713
7303,8.841525927,51.75848486,4.897210381,16.67052558,3.900945084,0.812477636,39.25693581,0.58125733,9.66,16.98255043,99.15805426,96.16072744,2.134332442,17.76715991,39.12311352,185581
7304,9.325121274,51.71454097,5.990943728,17.71781497,4.155734956,0,39.9831632,0.62078016,15.4,18.34513494,99.80569274,91.17752513,0.550537236,29.95570257,14.69448653,359787
7305,9.434091415,51.90786659,6.180330955,14.35803103,4.166452772,0.144022359,35.91957478,0.966024118,9.24,16.61930315,98.88347023,95.81051791,1.303331052,17.08162218,23.35728953,292983
7306,9.746950303,50.80443817,5.053477084,14.99971292,4.277384165,0.402480335,31.39615059,1.789503597,8.42,12.74774011,99.85244302,98.44634552,2.116323133,8.953895619,7.290004019,748200
7307,9.533359076,51.59539795,7.013938194,15.60328938,4.268555934,1.956614207,38.05412128,0.66353386,9.24,13.28893744,98.61938182,81.4635616,1.743938749,11.4401673,19.56791436,241208
7308,10.17315641,51.08490511,4.974411523,16.84436275,4.233676471,0.488970588,30.81314361,1.058749046,11.14,14.22260032,99.10661765,84.56617647,5.307598039,14.52696078,22,346383
7309,9.513937441,51.52810287,5.080706447,20.05311569,4.261821479,0.592045602,39.88944444,0.983730609,16.22,12.62228224,98.58401347,88.1966576,2.068920845,22.59748672,16.00336831,329791
7310,8.999982615,51.93924679,7.242404399,23.91884799,3.938177503,1.985440106,34.43009867,0.438580916,9.71,10.8994116,98.49836829,91.24124238,3.808850042,15.16237249,15.9223168,172767
7311,8.828478326,52.2044863,7.025316793,22.07390731,4.118251702,3.624533275,44.91863253,0.61844075,10.28,12.74786085,99.85943334,95.99989018,1.800461234,18.67175489,13.79200527,751026
7312,7.309372088,52.97086761,9.846367173,24.02269648,3.835518293,3.047086721,39.56234134,0.010851406,8.29,9.109706189,99.55115176,92.05623306,1.495596206,7.608401084,11.48373984,226466
7313,8.216544397,52.09891222,6.727548697,21.14123549,4.006486596,0.880758121,48.25232265,0.291838458,7.38,13.62466237,99.52161354,89.29508944,2.985861248,9.221101708,21.92165408,395583
7314,9.058132922,51.05520799,6.760846604,18.57047154,4.038554612,0.449803809,38.18299894,1.15662901,5.32,10.72980066,99.29863418,96.63945969,2.352925092,11.98884377,10.85408036,296125
7315,9.765964605,51.49236256,6.253145818,21.65389766,4.077942177,0.3358725,37.87808644,0.717079925,8.46,13.37242947,99.776085,92.10589862,1.920839462,15.81125283,4.460738041,372230
7316,9.914056494,49.7890836,6.922296032,22.21263934,4.375342289,0,25.90870693,0.879943716,13.16,11.42467972,99.40705923,95.91841135,2.434291382,13.04900925,17.01847819,203320
7317,10.80038817,50.81585868,5.316231383,20.96739447,4.505151243,6.761877004,29.19977733,0.847301919,14.01,10.36995692,99.76683183,89.74186763,2.061764221,29.50464436,7.636257651,356305
7318,10.77238498,49.40461,6.594490318,19.44524593,4.447131014,7.67691923,26.65778018,0.558857348,12.62,13.92907004,98.06297728,99.67299517,3.673995422,11.53172909,6.688210514,231519
7322,10.29434733,49.81159948,5.215342765,14.29296098,4.102521659,2.141207566,39.6091844,0.873595853,14.33,10.11473156,99.61954853,96.24354234,2.414865641,19.75277329,7.264620683,308001
7325,10.36212069,48.59974646,3.429826675,9.307057319,4.16144925,5.114230903,32.16498145,2.177456513,7.66,9.118712744,99.65701663,94.60963841,5.519707011,18.05022672,16.42250901,287874
7326,11.12850603,49.71846551,7.106772615,20.22625357,4.648104362,0.650224215,25.22186105,0.589784081,14.41,14.90928111,99.87770077,92.33387689,3.636363636,6.163880962,20.15083571,228414
7371,9.2453696,50.50816987,3.378455323,19.9916085,4.264869774,0.114664728,21.63184683,1.444015761,4.59,3.878471539,97.39058715,98.89042478,23.77755618,2.551936799,64.55940294,1489011
7372,10.16809213,50.87221611,4.653230587,22.07995492,4.436277119,0.328710516,21.31406806,1.153038456,5.7,5.930918546,98.55680431,95.97094825,12.36577654,8.249068654,48.24218139,142097
7373,9.839486448,51.35808225,3.974458842,27.16558189,4.419696932,0,14.43990123,2.327951494,8.78,4.638388578,99.13301334,92.76254618,18.55351444,5.631643756,83.18045887,176907
7401,9.891445155,59.3838182,4.167461664,27.13284792,4.560195998,2.866694143,29.93109806,1.081285729,13.46,10.22946362,99.73897513,96.86770161,1.886706049,24.58213125,17.9145487,270592
7402,12.08842163,51.53842622,4.399963272,26.37436762,4.321396687,0.378930662,28.8030309,1.54985279,14.85,10.99488743,99.74208908,98.74218827,1.160599147,28.70945343,17.29788711,298329
7403,11.50538343,48.78615383,3.370925357,11.05659716,4.254108989,1.519186963,25.03318915,2.407156415,15.65,7.735200071,100,99.04678465,3.534256177,16.74259681,6.369370948,244324
7404,11.18046793,48.72365073,3.557539149,9.333634515,4.367833747,3.352157217,29.97685758,1.873986169,13.78,7.893679583,99.46916648,94.89948046,3.855884346,16.92794217,10.93742941,194280
7405,10.36607514,49.07705211,3.634334322,9.862676723,4.093125726,1.650312221,33.74469788,1.343907138,11.14,11.35749073,99.60803395,91.77006461,0.293298732,16.13413348,0,304214
7406,11.14524947,49.54286502,4.248024442,13.04368827,4.205279301,4.235998744,41.32306556,3.170463823,12.36,10.06844578,99.85026686,97.73951264,2.591349289,30.6155964,16.36196778,175497
7407,11.07778173,52.28161124,6.580405109,23.66263663,3.961493872,1.237992713,34.11935842,0.051871314,16.19,7.622327484,99.86336535,98.46803577,1.565087777,11.92861875,16.18913548,95386
7408,10.30748311,48.41887635,3.219830995,7.902073532,4.185920892,13.47795783,39.11712515,1.458235432,16.24,9.840579822,98.56246733,88.00023233,3.929255968,26.2937794,44.63901957,144681
7409,10.69888392,49.64547026,4.075073086,15.26557926,4.315697755,15.17496166,29.21978785,1.600208601,15.58,9.092224493,99.01017705,96.32650216,2.509410289,27.35257215,13.78084483,62088
7410,12.03338015,47.59811617,2.450632075,8.864931676,4.155393806,2.032548239,26.40871525,2.027532183,13.93,7.574249056,99.34079517,88.21671359,1.702945822,24.18457735,0,60884
7411,11.13742663,48.94885455,4.259320481,8.212183375,4.114185694,1.6567071,31.62743223,1.645051886,15.64,7.909101444,100,99.62986086,2.655636818,13.57251159,29.6512665,185394
7412,9.865348456,50.05155577,3.981925153,18.23800131,4.33583169,11.0190664,21.5642768,2.537947078,18.1,6.076511557,99.80276134,100,2.721893491,38.68507561,0,33212
7471,9.223245547,49.51068873,2.032000957,19.44456768,4.079943215,0.235127102,10.76708291,3.576707667,5.01,3.73515804,99.05283705,95.55920323,24.34896411,5.028614525,19.28707688,370728
7472,10.9293133,50.51312347,3.738161663,19.94879278,4.45054098,0.090851527,20.43279357,2.58332739,8.39,7.726979144,99.82105002,100,12.51548606,11.05910855,54.39253366,162780
7501,7.286903543,49.23970211,3.804987249,11.10189514,3.952169105,7.522746695,51.33455605,2.776893896,21.85,6.227749463,98.58492937,89.04891168,0.273965717,57.82184688,19.71547781,158333
7502,9.310599019,50.08172815,4.306752989,12.05789354,4.068324804,4.149688692,46.69023755,0.468230104,20.55,5.864197531,99.56645044,90.00771479,0.856233226,41.83264335,12.23500777,374923
7503,10.26408094,49.4764757,3.272435123,10.09366362,4.108773248,1.575373715,45.57695833,2.327756033,21.27,6.337028599,99.2351252,94.32650761,3.137328574,38.25715896,43.10673358,153991
7504,9.458760748,49.85158848,4.407662503,12.69972525,4.178799114,1.637813759,39.3728223,1.297609863,17.81,4.764489816,99.91197418,93.92355091,1.429752727,42.24705914,14.46290912,157186
7505,10.29492662,49.26534523,4.431884727,6.914893617,3.996666667,3.840425532,48.19307944,1.010376493,19.23,4.589379148,96.10638298,86.63120567,1.939716312,52.40070922,14.91843972,112975
7571,8.178670888,50.85644528,3.847327662,20.24339512,3.826156765,0,27.60779834,2.041608446,5.7,3.845694432,95.54991972,89.18041162,12.64413954,11.82491607,51.82637571,210782
7601,11.36146445,51.13519674,4.415544331,16.85434174,4.719131653,6.168067227,33.98324317,1.580167971,13.94,8.90097233,97.21288515,96.55182073,2.663865546,34.77591036,20.42296919,169072
7602,8.755758232,50.96014967,5.057506972,17.08700951,4.205108457,0.539117719,40.9137764,0.777366049,16.05,13.11119693,99.83914209,97.07433585,2.633195223,28.77406776,14.19254204,432692
7603,9.903920528,49.49275409,4.360972429,15.28254289,3.946342079,5.673562059,32.55878024,1.494442685,13.51,10.39804172,99.42482341,95.43390515,2.84308779,37.63118063,13.55701312,156973
7604,11.79640697,49.03798006,2.621824037,11.37187285,4.431773552,5.249293549,39.76506584,3.027781845,6.88,12.54048447,99.18259176,92.83490589,3.309545476,36.76261634,18.9776011,279393
7605,10.10780194,48.09489007,1.835069127,9.138212224,4.250433612,7.507313159,40.42536092,3.222278492,4.84,10.72536824,97.08509151,93.48675865,1.905304305,30.43050558,0,165230
